pid,pname,X_gcj02,Y_gcj02,X_wgs84,Y_wgs84,X_bd09,Y_bd09,city,province,comment,rankInCity,rankInChin
6114,金门民俗文化村,118.416534,24.497857,118.4117,24.5005,118.423,24.504,泉州,福建省,51~100,30,6115
6127,青芝山,119.545443,26.147499,119.5408,26.1508,119.5518,26.1536,福州,福建省,51~100,45,6128
6128,仙人井,119.870931,25.54592,119.8667,25.5489,119.8774,25.5522,福州,福建省,51~100,46,6129
6170,漳州古城,117.65544,24.506534,117.6506,24.5095,117.662,24.5122,漳州,福建省,51~100,23,6171
6235,蔡氏古民居,118.413941,24.813524,118.409,24.8161,118.4203,24.8195,泉州,福建省,51~100,31,6236
6276,观海园,118.07167,24.437781,118.0667,24.4405,118.0781,24.4442,厦门,福建省,51~100,94,6277
6311,旗山国家森林公园,119.157877,25.971853,119.153,25.9749,119.1643,25.9783,福州,福建省,51~100,47,6312
6389,光禄坊,119.296331,26.079798,119.2915,26.0829,119.3028,26.086,福州,福建省,51~100,48,6390
6429,华侨亚热带植物引种园,118.065275,24.442279,118.0603,24.445,118.0717,24.4486,厦门,福建省,51~100,95,6430
6452,泉州博物馆,118.585862,24.935664,118.5814,24.9387,118.5923,24.9418,泉州,福建省,51~100,32,6453
6460,福州大学,119.197698,26.058821,119.1929,26.0619,119.2043,26.0647,福州,福建省,51~100,49,6461
6461,郎官巷,119.296625,26.084901,119.2918,26.088,119.3031,26.0911,福州,福建省,51~100,50,6462
6462,屏山公园,119.297984,26.104788,119.2932,26.1079,119.3044,26.111,福州,福建省,51~100,51,6463
6504,龙山洞,118.069379,24.448014,118.0644,24.4507,118.0758,24.4543,厦门,福建省,51~100,96,6505
6551,光明港公园,119.332481,26.060991,119.3276,26.064,119.339,26.0666,福州,福建省,51~100,52,6552
6564,龙硿洞,117.251696,25.218965,117.2468,25.2218,117.2582,25.2253,龙岩,福建省,51~100,16,6565
6565,鳞隐石林,117.320735,26.044322,117.3156,26.0474,117.3272,26.0502,三明,福建省,51~100,15,6566
6577,南华路文化吧一条街,118.092699,24.44096,118.0877,24.4436,118.0991,24.4472,厦门,福建省,51~100,97,6578
6601,塔巷,119.296691,26.084057,119.2919,26.0872,119.3032,26.0903,福州,福建省,51~100,53,6602
6636,颠倒博物馆,118.083103,24.454119,118.0781,24.4567,118.0895,24.4604,厦门,福建省,51~100,98,6637
6637,狐尾山公园,118.086499,24.484009,118.0815,24.4866,118.0929,24.4903,厦门,福建省,51~100,99,6638
6691,侨福楼,117.008487,24.660777,117.0037,24.6636,117.0149,24.6671,龙岩,福建省,51~100,17,6692
6707,南湖公园,118.105941,24.479418,118.1009,24.482,118.1124,24.4854,厦门,福建省,51~100,100,6708
6708,天王殿,118.096764,24.440696,118.0918,24.4433,118.1032,24.4469,厦门,福建省,51~100,101,6709
6735,安溪凤山风景旅游区,118.189481,25.071231,118.1847,25.0739,118.196,25.0775,泉州,福建省,51~100,33,6736
6740,金山寺,119.231626,26.072732,119.2268,26.0758,119.2382,26.0784,福州,福建省,51~100,54,6741
6777,武夷传奇梦幻海乐园,117.987229,27.662362,117.9822,27.6657,117.9937,27.6685,南平,福建省,51~100,17,6778
6817,蟳埔村,118.652814,24.861269,118.6483,24.8643,118.6593,24.8674,泉州,福建省,51~100,34,6818
6818,紫帽山风景名胜区,118.508718,24.891797,118.5041,24.8946,118.5153,24.8975,泉州,福建省,51~100,35,6819
6827,白塔,119.305682,26.077881,119.3009,26.081,119.3122,26.084,福州,福建省,51~100,55,6828
6856,桂峰古村落景区,118.537035,26.302468,118.5324,26.3059,118.5435,26.3087,三明,福建省,51~100,16,6857
6881,笔山洞,118.065073,24.445428,118.0601,24.4481,118.0715,24.4517,厦门,福建省,51~100,102,6882
6911,南山寺,117.64703,24.497448,117.6422,24.5004,117.6535,24.5031,漳州,福建省,51~100,24,6912
6916,黄巷,119.298674,26.083478,119.2939,26.0866,119.3052,26.0897,福州,福建省,51~100,56,6917
6931,长汀古城墙,116.360152,25.832655,116.3553,25.8356,116.3667,25.8386,龙岩,福建省,51~100,18,6932
6973,华侨大学泉州校区,118.644341,24.935087,118.6398,24.9381,118.6508,24.941,泉州,福建省,51~100,36,6974
6974,北溪文苑风景区,118.244328,25.245905,118.2395,25.2487,118.2508,25.2517,泉州,福建省,51~100,37,6975
7056,状元街,118.591725,24.911835,118.5873,24.9148,118.5982,24.9178,泉州,福建省,51~100,38,7057
7057,鸳鸯池公园,118.622272,24.732604,118.6179,24.7356,118.6289,24.7382,泉州,福建省,51~100,39,7058
7058,阳光时代广场,118.592375,24.811322,118.588,24.8143,118.5989,24.8172,泉州,福建省,51~100,40,7059
7066,南门湾,117.527557,23.730929,117.5228,23.7336,117.5342,23.7367,漳州,福建省,51~100,25,7067
7068,福建师范大学,119.308233,26.035047,119.3034,26.0381,119.3147,26.0411,福州,福建省,51~100,57,7069
7069,吉庇巷,119.298746,26.080355,119.2939,26.0835,119.3052,26.0866,福州,福建省,51~100,58,7070
7092,振成楼,116.978438,24.660654,116.9737,24.6636,116.9849,24.6668,龙岩,福建省,51~100,19,7093
7160,福州市博物馆,119.32612,26.064167,119.3212,26.0672,119.3326,26.0699,福州,福建省,51~100,59,7161
7200,同安孔庙,118.156424,24.731111,118.1515,24.7338,118.163,24.7369,厦门,福建省,51~100,103,7201
7231,泉州湾古船陈列馆,118.586669,24.914317,118.5823,24.9173,118.5932,24.9204,泉州,福建省,51~100,41,7232
7232,海外交通史博物馆,118.611358,24.910256,118.607,24.9133,118.618,24.916,泉州,福建省,51~100,42,7233
7241,六鳌翡翠湾,117.771757,23.943273,117.7669,23.946,117.7783,23.949,漳州,福建省,51~100,26,7242
7247,福建省科技馆,119.310337,26.075894,119.3055,26.079,119.3168,26.0819,福州,福建省,51~100,60,7248
7282,梵天寺,118.158173,24.740562,118.1533,24.7433,118.1648,24.7464,厦门,福建省,51~100,104,7283
7328,赵家堡,117.826496,24.152041,117.8217,24.1548,117.8329,24.1583,漳州,福建省,51~100,27,7329
7376,怪坡,118.120846,24.45265,118.1158,24.4553,118.1273,24.4585,厦门,福建省,51~100,105,7377
7377,演武大桥观景平台,118.089504,24.432291,118.0845,24.4349,118.0959,24.4386,厦门,福建省,51~100,106,7378
7387,九龙漈瀑布,119.38092,27.067012,119.3759,27.0701,119.3874,27.0732,宁德,福建省,51~100,12,7388
7490,藏经阁,118.097318,24.441805,118.0923,24.4444,118.1037,24.448,厦门,福建省,51~100,107,7491
7523,泉州之眼摩天轮,118.638001,24.872237,118.6335,24.8752,118.6445,24.878,泉州,福建省,51~100,43,7524
7593,大雄宝殿,118.096945,24.441062,118.0919,24.4437,118.1033,24.4473,厦门,福建省,51~100,108,7594
7594,英雄三岛战地观光园,118.329493,24.543014,118.3247,24.5457,118.3359,24.5493,厦门,福建省,51~100,109,7595
7682,石室禅院,118.022315,24.515358,118.0174,24.5182,118.0289,24.5211,厦门,福建省,51~100,110,7683
7683,白鹿洞寺,118.089981,24.449901,118.085,24.4525,118.0964,24.4562,厦门,福建省,51~100,111,7684
7718,石龙谷森林游乐园,118.585797,25.265086,118.5813,25.2681,118.5923,25.2712,泉州,福建省,51~100,44,7719
7725,百花村,117.657,24.481174,117.6522,24.4842,117.6636,24.4869,漳州,福建省,51~100,28,7726
7726,龙美湾（抽象画廊）,117.800893,23.965444,117.7961,23.9681,117.8074,23.9712,漳州,福建省,51~100,29,7727
7775,大悲殿,118.097131,24.441484,118.0921,24.4441,118.1035,24.4477,厦门,福建省,51~100,112,7776
7776,五通灯塔公园,118.193193,24.523668,118.1884,24.5265,118.1997,24.5301,厦门,福建省,51~100,113,7777
7828,镇海楼,119.297126,26.103833,119.2923,26.1069,119.3035,26.11,福州,福建省,51~100,61,7829
7868,中国唱片博物馆,118.073147,24.443293,118.0681,24.446,118.0795,24.4497,厦门,福建省,51~100,114,7869
7869,厦门市体育中心,118.108564,24.486375,118.1036,24.489,118.1151,24.4924,厦门,福建省,51~100,115,7870
7870,十二洞天,118.069618,24.439747,118.0646,24.4424,118.076,24.446,厦门,福建省,51~100,116,7871
7905,涂门街,118.590954,24.902458,118.5866,24.9055,118.5976,24.9085,泉州,福建省,51~100,45,7906
7917,嵩口古镇,118.58987,25.79989,118.5854,25.803,118.5964,25.8059,福州,福建省,51~100,62,7918
7939,长汀红色旧址群,116.355863,25.836341,116.3511,25.8392,116.3625,25.8421,龙岩,福建省,51~100,20,7940
7957,敬贤公园,118.099772,24.577911,118.0948,24.5806,118.1062,24.5841,厦门,福建省,51~100,117,7958
7974,领show天地,118.606504,24.88372,118.6021,24.8867,118.6131,24.8894,泉州,福建省,51~100,46,7975
7975,龟湖公园,118.644651,24.74368,118.6402,24.7467,118.6512,24.7496,泉州,福建省,51~100,47,7976
7990,永泰欧乐堡海洋世界,119.083219,25.874248,119.0783,25.877,119.0898,25.8799,福州,福建省,51~100,63,7991
8032,日东公园,118.035946,24.562152,118.031,24.5649,118.0424,24.5679,厦门,福建省,51~100,118,8033
8033,黄厝沙滩,118.163677,24.443422,118.1588,24.4461,118.1702,24.4493,厦门,福建省,51~100,119,8034
8071,刺桐公园,118.607144,24.895056,118.6027,24.8981,118.6137,24.9008,泉州,福建省,51~100,48,8072
8072,郑成功纪念馆,118.433426,24.625333,118.4286,24.628,118.4399,24.6317,泉州,福建省,51~100,49,8073
8089,长泰古山重,117.92473,24.662299,117.92,24.6653,117.9312,24.6682,漳州,福建省,51~100,30,8090
8160,翠屏湖,118.794081,26.601591,118.7894,26.605,118.8005,26.6079,宁德,福建省,51~100,13,8161
8185,深沪湾海底古森林遗迹自然保护区,118.652529,24.630867,118.648,24.6339,118.659,24.637,泉州,福建省,51~100,50,8186
8186,草庵寺,118.534487,24.77022,118.53,24.7731,118.541,24.7763,泉州,福建省,51~100,51,8187
8249,鼓浪屿中华路,118.070407,24.44201,118.0654,24.4447,118.0768,24.4483,厦门,福建省,51~100,120,8250
8289,石牛山景区,118.432859,25.681986,118.428,25.6847,118.4394,25.6883,泉州,福建省,51~100,52,8290
8303,定光寺,119.30574,26.076796,119.3009,26.0799,119.3122,26.0829,福州,福建省,51~100,64,8304
8373,厦门大学鼓浪屿环岛路,118.093623,24.440214,118.0886,24.4428,118.1,24.4464,厦门,福建省,11~50,121,8374
8374,观音寺,118.122271,24.502886,118.1173,24.5056,118.1288,24.5087,厦门,福建省,11~50,122,8375
8375,上玄场楼群,118.097474,24.432958,118.0925,24.4356,118.1039,24.4392,厦门,福建省,11~50,123,8376
8417,天福茶博物院,117.508748,24.068081,117.5038,24.0708,117.5152,24.0741,漳州,福建省,11~50,31,8418
8429,林觉民冰心故居,119.2959,26.085418,119.2911,26.0885,119.3024,26.0916,福州,福建省,11~50,65,8430
8579,永定土楼自然博物馆,116.970657,24.651763,116.966,24.6547,116.9772,24.6578,龙岩,福建省,11~50,21,8580
8603,美华沙滩,118.0628,24.441634,118.0578,24.4443,118.0692,24.4478,厦门,福建省,11~50,124,8604
8648,金刚腿,119.51383,26.03967,119.5092,26.0429,119.5203,26.0461,福州,福建省,11~50,66,8649
8649,解放大桥,119.313829,26.046196,119.309,26.0493,119.3203,26.0522,福州,福建省,11~50,67,8650
8650,玉融公园,119.373322,25.715616,119.3684,25.7183,119.3798,25.7216,福州,福建省,11~50,68,8651
8651,连江3D魔幻艺术巡回画展,119.54186,26.223159,119.5373,26.2265,119.5483,26.2293,福州,福建省,11~50,69,8652
8652,御驾文儒,119.295282,26.081648,119.2905,26.0847,119.3018,26.0878,福州,福建省,11~50,70,8653
8653,摩崖石刻,119.377371,26.053211,119.3725,26.0562,119.3839,26.0594,福州,福建省,11~50,71,8654
8692,永福樱花园,117.305376,25.04382,117.3004,25.0466,117.3119,25.0495,龙岩,福建省,11~50,22,8693
8720,博饼民俗园,118.082172,24.492694,118.0772,24.4954,118.0886,24.4991,厦门,福建省,11~50,125,8721
8721,埭辽水库,118.14046,24.531542,118.1356,24.5342,118.1471,24.5372,厦门,福建省,11~50,126,8722
8722,华侨大学,118.084821,24.604186,118.0798,24.6069,118.0912,24.6106,厦门,福建省,11~50,127,8723
8723,英雄三岛,118.329493,24.543014,118.3247,24.5457,118.3359,24.5493,厦门,福建省,11~50,128,8724
8846,溪源峡谷,118.11998,26.639926,118.1149,26.6431,118.1266,26.6457,南平,福建省,11~50,18,8847
8848,鼓浪石,118.060562,24.441806,118.0556,24.4445,118.067,24.448,厦门,福建省,11~50,129,8849
8849,鹭江道,118.075704,24.452127,118.0707,24.4548,118.0821,24.4585,厦门,福建省,11~50,130,8850
8850,仙洞天界寺,118.09667,24.450154,118.0917,24.4528,118.1031,24.4564,厦门,福建省,11~50,131,8851
8851,观音山,118.198195,24.494886,118.1934,24.4977,118.2046,24.5013,厦门,福建省,11~50,132,8852
8899,城隍街,118.631772,24.738352,118.6273,24.7414,118.6383,24.7441,泉州,福建省,11~50,53,8900
8909,小黄山景区,117.853635,24.63316,117.8489,24.6362,117.8601,24.6395,漳州,福建省,11~50,32,8910
8951,状元岩,117.200866,26.963455,117.1958,26.9668,117.2074,26.9693,三明,福建省,11~50,17,8952
8975,云窝,117.949645,27.648957,117.9447,27.6524,117.9561,27.6553,南平,福建省,11~50,19,8976
8976,小桃源,117.963814,27.652968,117.9588,27.6563,117.9702,27.6593,南平,福建省,11~50,20,8977
8977,朱熹纪念馆,117.971733,27.642091,117.9667,27.6454,117.9781,27.6484,南平,福建省,11~50,21,8978
8980,古龙酱文化园,118.140605,24.648324,118.1357,24.651,118.1472,24.654,厦门,福建省,11~50,133,8981
8981,集美中学,118.100827,24.566185,118.0958,24.5689,118.1072,24.5724,厦门,福建省,11~50,134,8982
9042,埭美村,117.857615,24.360865,117.8529,24.3639,117.8641,24.3672,漳州,福建省,11~50,33,9043
9053,三叠井森林公园,119.166168,26.249173,119.1613,26.2523,119.1726,26.2555,福州,福建省,11~50,72,9054
9054,杨桥巷,119.29667,26.085621,119.2919,26.0887,119.3032,26.0918,福州,福建省,11~50,73,9055
9055,平潭海岛国家森林公园,119.803927,25.512009,119.7995,25.5149,119.8105,25.5178,福州,福建省,11~50,74,9056
9056,安民巷,119.298304,26.08252,119.2935,26.0856,119.3048,26.0887,福州,福建省,11~50,75,9057
9117,和平古镇,117.301461,27.160019,117.2963,27.1632,117.308,27.1656,南平,福建省,11~50,22,9118
9118,天成奇峡,117.255616,27.051055,117.2505,27.0544,117.262,27.0573,南平,福建省,11~50,23,9119
9122,经济特区纪念馆,118.09745,24.508868,118.0924,24.5115,118.1039,24.5151,厦门,福建省,11~50,135,9123
9187,白马河公园,119.29079,26.07432,119.286,26.0774,119.2972,26.0806,福州,福建省,11~50,76,9188
9188,华林寺,119.29745,26.094419,119.2927,26.0975,119.304,26.1006,福州,福建省,11~50,77,9189
9249,黄岗山大峡谷,117.860165,27.869935,117.8552,27.8733,117.8667,27.8761,南平,福建省,11~50,24,9250
9270,柘荣鸳鸯草场,119.964477,27.156057,119.9601,27.1595,119.971,27.162,宁德,福建省,11~50,14,9271
9321,蔡氏家庙,118.578458,24.817353,118.5741,24.8204,118.585,24.8236,泉州,福建省,11~50,54,9322
9322,永宁古镇,118.698995,24.6743,118.6944,24.6772,118.7054,24.6805,泉州,福建省,11~50,55,9323
9332,长泰鼓鸣岩风景区,117.801037,24.795068,117.7961,24.798,117.8075,24.801,漳州,福建省,11~50,34,9333
9333,河坑土楼群,117.060076,24.646716,117.0551,24.6494,117.0667,24.6523,漳州,福建省,11~50,35,9334
9403,百家村,118.095329,24.457406,118.0903,24.46,118.1017,24.4636,厦门,福建省,11~50,136,9404
9420,霍童镇,119.423068,26.849899,119.4181,26.8531,119.4295,26.8561,宁德,福建省,11~50,15,9421
9421,东壁,120.193472,26.921548,120.1892,26.9248,120.2001,26.9273,宁德,福建省,11~50,16,9422
9463,石狮黄金海岸,118.707341,24.674775,118.7027,24.6777,118.7138,24.6809,泉州,福建省,11~50,56,9464
9482,林则徐出生地,119.301161,26.094165,119.2964,26.0973,119.3077,26.1003,福州,福建省,11~50,78,9483
9483,花海公园,119.353881,26.040555,119.349,26.0436,119.3605,26.0463,福州,福建省,11~50,79,9484
9484,安泰河,119.29407,26.079845,119.2893,26.0829,119.3005,26.0861,福州,福建省,11~50,80,9485
9485,戚公祠,119.306482,26.077599,119.3017,26.0807,119.313,26.0837,福州,福建省,11~50,81,9486
9610,青山湾,118.88345,24.894947,118.8789,24.8979,118.8899,24.9008,泉州,福建省,11~50,57,9611
9611,东溪大峡谷,118.136842,25.430774,118.1318,25.4335,118.1434,25.4365,泉州,福建省,11~50,58,9612
9638,严复故居,119.297238,26.085176,119.2924,26.0883,119.3037,26.0914,福州,福建省,11~50,82,9639
9708,大清厦门一等邮局遗址,118.073667,24.455529,118.0687,24.4582,118.0801,24.4619,厦门,福建省,11~50,137,9709
9725,资国寺,120.240965,27.290491,120.2367,27.2937,120.2474,27.2968,宁德,福建省,11~50,17,9726
9775,安海白塔,118.459946,24.710095,118.4551,24.7128,118.4663,24.7163,泉州,福建省,11~50,59,9776
9797,芝山公园,117.64761,24.523927,117.6428,24.5269,117.6542,24.5296,漳州,福建省,11~50,36,9798
9809,福州文庙,119.30204,26.078873,119.2972,26.082,119.3085,26.085,福州,福建省,11~50,83,9810
9883,大安源,117.861251,27.870883,117.8563,27.8743,117.8678,27.8771,南平,福建省,11~50,25,9884
9887,基督教曾厝垵堂,118.125362,24.427659,118.1205,24.4304,118.132,24.4335,厦门,福建省,11~50,138,9888
9888,厦门市少儿图书馆中山公园馆,118.0879,24.456986,118.0829,24.4596,118.0943,24.4633,厦门,福建省,11~50,139,9889
9889,厦门市思明区图书馆,118.108879,24.46476,118.1039,24.4674,118.1154,24.4708,厦门,福建省,11~50,140,9890
9890,玩月坡,118.15387,24.437404,118.149,24.4401,118.1604,24.4431,厦门,福建省,11~50,141,9891
9910,大京城堡,120.101322,26.699186,120.0968,26.7024,120.1078,26.7054,宁德,福建省,11~50,18,9911
9954,晋江博物馆,118.562421,24.794828,118.5579,24.7978,118.5688,24.8012,泉州,福建省,11~50,60,9955
9955,灵源寺,118.50332,24.748396,118.4987,24.7512,118.5099,24.754,泉州,福建省,11~50,61,9956
9956,李贽故居,118.588212,24.893784,118.5838,24.8968,118.5947,24.8998,泉州,福建省,11~50,62,9957
9969,玛琪雅朵花海,117.939219,24.659404,117.9345,24.6624,117.9456,24.6656,漳州,福建省,11~50,37,9970
9981,塘屿岛,119.650654,25.674543,119.6463,25.6775,119.6572,25.6808,福州,福建省,11~50,84,9982
9982,朱紫坊街区,119.301555,26.080747,119.2968,26.0838,119.3081,26.0868,福州,福建省,11~50,85,9983
10075,不在书店,118.087131,24.459288,118.0821,24.4619,118.0935,24.4656,厦门,福建省,11~50,142,10076
10076,第一码头,118.071562,24.460048,118.0666,24.4627,118.078,24.4664,厦门,福建省,11~50,143,10077
10077,四十四桥,118.069352,24.43887,118.0644,24.4416,118.0758,24.4452,厦门,福建省,11~50,144,10078
10144,六胜塔,118.726,24.807166,118.7214,24.81,118.7326,24.8129,泉州,福建省,11~50,63,10145
10170,十八重溪,119.226725,25.88827,119.2219,25.8913,119.2332,25.894,福州,福建省,11~50,86,10171
10171,烟台山公园,119.315736,26.0452,119.3109,26.0482,119.3223,26.051,福州,福建省,11~50,87,10172
10172,泛船浦天主教堂,119.325095,26.048089,119.3203,26.0511,119.3317,26.0538,福州,福建省,11~50,88,10173
10217,莲花山,117.034933,25.0776,117.03,25.0803,117.0414,25.0835,龙岩,福建省,11~50,23,10218
10218,甘露岩寺,117.076396,26.869256,117.0712,26.8725,117.0829,26.8751,三明,福建省,11~50,18,10219
10245,鹰嘴岩,117.969625,27.67814,117.9646,27.6814,117.976,27.6844,南平,福建省,11~50,26,10246
10248,厦门人民会堂,118.090238,24.47751,118.0852,24.4801,118.0966,24.4838,厦门,福建省,11~50,145,10249
10249,亦足山庄,118.06664,24.445874,118.0616,24.4486,118.073,24.4522,厦门,福建省,11~50,146,10250
10250,燕尾山生态公园,118.065493,24.451294,118.0605,24.454,118.0719,24.4576,厦门,福建省,11~50,147,10251
10271,罗汉溪,120.013919,26.926553,120.0094,26.9299,120.0203,26.9329,宁德,福建省,11~50,19,10272
